date,T_mean,GDD_daily,GDD_cumsum,GDD_after_emerge,light_interception,leaf_area_index,lint_yield,seed_cotton_yield,plant_height,main_stem_nodes,leaf_weight,petiole_weight,stem_weight,root_weight,square_weight,boll_weight,plant_weight,number_of_squares,number_of_green_bolls,number_of_open_bolls,swc0-10,swc0-20,swc0-27,internode_length,single_leaf_area,leaf_length,leaf_width,fruit_branch_number,vegetative_branch_number,boll_diameter,leaf_angle,groimp_day,coupling_source,leaf_area_index_raw,leaf_vis_factor,c2k_sla_m2g,c2k_leaf_area_m2,c2k_sla_target,c2k_ks,c2k_kn,c2k_yield_frozen,c2k_source_sink,c2k_dvs,c2k_shed_fraction_diag,c2k_shed_factor,c2k_net_photo,c2k_gross_photo,c2k_dev_stage,c2k_dev_progress,repro_frozen,bridge_active,bridge_alpha,bridge_bl_gross,leaf_floor_active,leaf_floor_added,net_floor_active,net_floor_added,topping_applied,topping_loss_lf,is_topping_day,doy
2022-06-12,26.35,14.35,603.1,528.6,0.684678,1.336799,0.0,0.0,27.34,8.69,102.21,20.34,72.42,38.32,5.19,0.72,239.19,8.1942,0.0,0.0,0.23967,0.279835,0.303934,3.15,49.03,7.83,8.95,2.9,0.9,0.0,48.5,43,GroIMP_3D,1.775634,0.7529,0.017373,0.06684,0.017958,0.8412,1.0,True,1.0142,0.8391,0.0,0.0,9.304,12.8834,squaring,0.6444,False,False,0.0,12.2561,True,2.2314,True,0.1008,False,0.0,False,163.0
2022-06-13,27.95,15.95,619.1,544.6,0.693653,1.372843,0.0,0.0,28.5,9.06,105.97,21.09,75.68,39.92,5.59,0.98,249.24,8.7172,0.0,0.0,0.22966,0.27483,0.301932,3.14,48.71,7.8,8.92,3.3,0.9,0.0,48.2,44,GroIMP_3D,1.820057,0.7543,0.017176,0.068642,0.017808,0.8193,1.0,True,0.9898,0.8644,0.0,0.0,10.6662,14.7814,squaring,0.7004,False,False,0.0,12.2561,True,4.0917,True,1.453,False,0.0,False,164.0
2022-06-14,26.15,14.15,633.2,558.8,0.703463,1.413281,0.0,0.0,29.55,9.4,109.71,21.84,78.98,41.53,6.0,1.28,259.34,9.1611,0.0,0.0,0.219374,0.269687,0.299875,3.14,48.65,7.8,8.91,3.6,1.0,0.0,48.0,45,GroIMP_3D,1.870126,0.7557,0.017046,0.070664,0.017648,0.7967,1.0,True,1.0476,0.8869,0.0,0.0,10.7652,12.4815,squaring,0.75,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,165.0
2022-06-15,26.9,14.9,648.1,573.6,0.711655,1.448585,0.0,0.0,30.67,9.74,113.3,22.56,82.18,43.09,6.37,1.6,269.1,9.5111,0.0,0.0,0.208851,0.264426,0.29777,3.15,48.47,7.78,8.9,3.9,1.0,0.0,47.7,46,GroIMP_3D,1.913225,0.7571,0.016887,0.072429,0.017439,0.7736,1.0,False,0.9451,0.9106,0.0,0.0,10.4685,14.5354,squaring,0.8023,False,False,0.0,12.2561,True,3.4079,True,0.9153,False,0.0,False,166.0
2022-06-16,25.65,13.65,661.8,587.3,0.718802,1.480611,0.0,0.0,31.71,10.05,117.14,23.33,85.65,44.78,6.83,1.98,279.7,9.7631,0.0,0.0,0.32,0.32,0.32,3.16,48.57,7.79,8.91,4.2,1.1,0.0,47.5,47,GroIMP_3D,1.951842,0.7586,0.016663,0.074031,0.017228,0.7499,1.0,False,1.0043,0.9322,0.0,0.0,11.3638,13.0825,squaring,0.8502,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,167.0
2022-06-17,25.3,13.3,675.1,600.6,0.746018,1.602422,0.0,0.0,32.74,10.34,120.41,23.98,88.66,46.24,7.91,2.34,289.55,9.9127,0.0,0.0,0.308404,0.314202,0.317681,3.16,48.51,7.79,8.9,4.5,1.1,0.0,47.2,48,GroIMP_3D,2.10845,0.76,0.01751,0.080121,0.018,1.0,1.0,False,0.9766,0.9533,0.0,0.0,9.8405,11.4764,squaring,0.8968,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,168.0
2022-06-18,22.05,10.05,685.1,610.6,0.74621,1.606318,0.0,0.0,33.52,10.56,120.53,24.69,91.92,47.82,9.12,2.76,296.84,9.9796,0.0,0.0,0.296801,0.3084,0.31536,3.17,47.55,7.71,8.81,4.8,1.1,0.0,47.1,49,GroIMP_3D,2.109611,0.7614,0.017503,0.080316,0.018029,0.9739,1.0,False,0.9649,0.9693,0.0,0.0,10.6936,12.3406,squaring,0.9321,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,169.0
2022-06-19,23.95,11.95,697.1,622.6,0.75684,1.659549,0.0,0.0,34.46,10.82,123.33,25.25,94.53,49.08,10.13,3.24,305.57,9.9484,0.0,0.0,0.284836,0.302418,0.312967,3.19,47.51,7.71,8.81,5.0,1.2,0.0,46.9,50,GroIMP_3D,2.175438,0.7629,0.017639,0.082977,0.018049,0.9478,1.0,False,0.9457,0.9883,0.0,0.0,8.7245,10.0599,squaring,0.974,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,170.0
2022-06-20,23.0,11.0,708.1,633.6,0.763402,1.694823,0.0,0.0,35.33,11.05,125.53,25.69,96.59,50.08,10.81,3.73,312.42,9.5108,0.0059,0.0,0.272639,0.29632,0.310528,3.2,47.36,7.69,8.79,5.2,1.2,0.01,46.7,51,GroIMP_3D,2.217525,0.7643,0.017665,0.084741,0.01798,0.9209,1.0,False,0.9061,1.0036,0.0,0.0,6.8596,8.4234,flowering,0.0041,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,171.0
2022-06-21,23.2,11.2,719.3,644.8,0.768066,1.721447,0.0,0.0,36.22,11.27,128.47,26.27,99.33,51.42,11.72,4.56,321.76,9.1026,0.0296,0.0,0.260274,0.290137,0.308055,3.21,47.49,7.7,8.81,5.5,1.2,0.06,46.5,52,GroIMP_3D,2.248159,0.7657,0.0175,0.086072,0.017909,0.8934,1.0,False,0.9263,1.0149,0.0,0.0,9.3392,10.8339,flowering,0.0168,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,172.0
2022-06-22,26.45,14.45,733.8,659.2,0.774502,1.75787,0.0,0.0,37.38,11.56,131.89,26.96,102.54,52.98,12.77,5.71,332.84,8.7201,0.075,0.0,0.247672,0.283836,0.305534,3.23,47.56,7.71,8.81,5.8,1.3,0.11,46.3,53,GroIMP_3D,2.291451,0.7671,0.017374,0.087894,0.017837,0.8656,1.0,False,1.0697,1.0295,0.0,0.0,11.0715,12.6293,flowering,0.0332,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,173.0
2022-06-23,26.5,14.5,748.2,673.8,0.781868,1.800416,0.0,0.0,38.54,11.83,135.91,27.76,106.31,54.82,14.0,7.31,346.11,8.361,0.1403,0.0,0.234787,0.277394,0.302957,3.26,47.87,7.74,8.84,6.0,1.3,0.17,46.1,54,GroIMP_3D,2.342549,0.7686,0.017236,0.090021,0.017762,0.8373,1.0,False,1.0603,1.0442,0.0,0.0,13.2788,15.2934,flowering,0.0497,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,174.0
2022-06-24,26.75,14.75,763.0,688.5,0.790336,1.850666,0.0,0.0,39.74,12.1,140.06,28.59,110.22,56.73,14.75,9.22,359.58,8.0234,0.2243,0.0,0.221568,0.270784,0.300314,3.28,48.25,7.77,8.88,6.3,1.4,0.22,45.9,55,GroIMP_3D,2.403463,0.77,0.01716,0.092533,0.017684,0.8083,1.0,False,1.0563,1.0591,0.0,0.0,13.9769,16.0749,flowering,0.0665,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,175.0
2022-06-25,26.9,14.9,777.9,703.4,0.798235,1.947867,0.0,0.0,40.94,12.35,144.44,29.47,114.34,58.75,15.54,11.52,374.07,7.7055,0.3255,0.0,0.208024,0.264012,0.297605,3.31,48.72,7.8,8.92,6.6,1.4,0.28,45.7,56,GroIMP_3D,2.462538,0.791,0.017049,0.097393,0.017582,0.7785,1.0,False,1.0527,1.0741,0.0,0.0,15.0236,17.2404,flowering,0.0834,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,176.0
2022-06-26,27.2,15.2,793.1,718.6,0.805752,2.047012,0.0,0.0,42.17,12.6,149.28,30.44,118.91,61.0,17.01,14.38,391.03,7.4056,0.443,0.0,0.195093,0.257546,0.295019,3.35,49.35,7.85,8.98,6.8,1.4,0.34,45.5,57,GroIMP_3D,2.520951,0.812,0.016887,0.102351,0.017453,0.7481,1.0,False,1.0522,1.0895,0.0,0.0,16.9652,19.2952,flowering,0.1007,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,177.0
2022-06-27,27.05,15.05,808.1,733.6,0.813965,2.155314,0.0,0.0,43.39,12.84,154.26,31.43,123.62,63.32,16.65,17.68,406.96,7.1222,0.5749,0.0,0.180862,0.250431,0.292172,3.38,50.06,7.91,9.04,7.0,1.5,0.4,45.4,58,GroIMP_3D,2.587412,0.833,0.016773,0.107766,0.017332,0.719,1.0,False,1.0464,1.1047,0.0,0.0,17.7818,20.2647,flowering,0.1178,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,178.0
2022-06-28,27.8,15.8,823.9,749.4,0.821611,2.264792,0.0,0.0,44.66,13.07,159.37,32.45,128.47,65.72,16.35,21.43,423.8,6.8538,0.7211,0.0,0.166276,0.243138,0.289255,3.42,50.79,7.97,9.11,7.3,1.5,0.46,45.2,59,GroIMP_3D,2.651981,0.854,0.01664,0.11324,0.017192,0.6869,1.0,False,1.0422,1.1207,0.0,0.0,18.6668,21.2328,flowering,0.1357,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,179.0
2022-06-29,28.3,16.3,840.2,765.7,0.828942,2.376974,0.0,0.0,45.96,13.3,164.7,33.52,133.54,68.23,16.14,25.74,441.87,6.5989,0.8807,0.0,0.151335,0.235667,0.286267,3.46,51.6,8.03,9.18,7.5,1.5,0.52,45.0,60,GroIMP_3D,2.716541,0.875,0.016494,0.118849,0.017045,0.6541,1.0,False,1.0351,1.1371,0.0,0.0,19.8724,22.6959,flowering,0.1543,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,180.0
2022-06-30,27.85,15.85,856.1,781.6,0.834455,2.421075,0.0,0.0,47.22,13.51,170.06,34.59,138.66,70.77,15.95,30.5,460.54,6.3565,1.0518,0.0,0.286117,0.32,0.32,3.5,52.46,8.1,9.25,7.7,1.6,0.58,44.9,61,GroIMP_3D,2.766942,0.875,0.01627,0.121054,0.0168,0.6205,1.0,False,1.0269,1.1531,0.0,0.0,20.4553,23.5122,flowering,0.1723,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,181.0
2022-07-01,27.85,15.85,871.9,797.4,0.871844,2.765678,0.0,0.0,48.46,13.7,175.64,35.71,144.0,73.42,15.84,35.9,480.51,6.1258,1.2329,0.0,0.269617,0.31175,0.3167,3.54,53.42,8.17,9.34,7.9,1.6,0.64,44.7,62,GroIMP_3D,3.160775,0.875,0.017995,0.138284,0.018586,0.9661,1.0,False,1.0248,1.1691,0.0,0.0,21.7433,24.8404,flowering,0.1903,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,182.0
2022-07-02,26.75,14.75,886.7,812.2,0.87971,2.850949,20.64,49.14,49.61,13.87,181.14,36.81,149.28,76.05,15.7,41.69,500.66,5.9063,1.4213,0.0,0.253117,0.3035,0.3134,3.58,54.42,8.25,9.43,8.1,1.6,0.7,44.6,63,GroIMP_3D,3.258227,0.875,0.017988,0.142547,0.01855,0.929,1.0,False,1.0178,1.184,0.0,0.0,21.9138,25.1541,flowering,0.207,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,183.0
2022-07-03,28.15,16.15,902.8,828.3,0.886141,2.924916,42.65,101.55,50.85,14.04,186.53,37.89,154.47,78.65,15.55,47.86,520.94,5.6964,1.618,0.0,0.236617,0.29525,0.3101,3.62,55.35,8.32,9.51,8.2,1.7,0.76,44.5,64,GroIMP_3D,3.342761,0.875,0.017921,0.146246,0.018454,0.8919,1.0,False,1.0149,1.2004,0.0,0.0,22.0299,25.1668,flowering,0.2254,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,184.0
2022-07-04,27.7,15.7,918.5,844.0,0.892019,2.996267,69.51,165.5,52.04,14.2,192.22,39.02,160.09,81.53,15.52,55.37,543.76,5.4956,1.8211,0.0,0.220117,0.287,0.3068,3.67,56.41,8.4,9.6,8.4,1.7,0.82,44.4,65,GroIMP_3D,3.424305,0.875,0.017814,0.149813,0.018358,0.8547,1.0,False,1.0081,1.2162,0.0,0.0,24.5736,28.1796,flowering,0.2432,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,185.0
2022-07-05,31.1,16.02,934.6,860.1,0.897875,3.071324,100.38,239.0,53.23,14.35,197.9,40.16,165.86,84.56,15.54,64.0,568.02,5.303,2.03,0.0,0.203617,0.27875,0.3035,3.71,57.48,8.48,9.69,8.5,1.7,0.88,44.2,66,GroIMP_3D,3.510084,0.875,0.017736,0.153566,0.018261,0.8176,1.0,False,1.0055,1.2324,0.0,0.0,26.018,29.6758,flowering,0.2614,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,186.0
2022-07-06,30.35,17.37,951.9,877.4,0.902716,3.136701,124.18,295.68,54.49,14.49,201.69,40.92,169.83,86.69,15.02,70.65,584.8,5.1173,2.2455,0.0,0.187117,0.2705,0.3002,3.76,57.98,8.51,9.73,8.7,1.7,0.94,44.1,67,GroIMP_3D,3.584801,0.875,0.017774,0.156835,0.018114,0.7805,1.0,False,0.9549,1.2499,0.0,0.0,18.4844,23.3333,flowering,0.2812,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,187.0
2022-07-07,29.5,17.5,969.4,894.9,0.904076,3.155659,153.24,364.85,55.74,14.63,205.75,41.73,174.22,89.12,16.3,78.75,605.86,4.9379,2.4664,0.0,0.170617,0.26225,0.2969,3.81,58.59,8.56,9.78,8.8,1.7,1.01,44.0,68,GroIMP_3D,3.606467,0.875,0.017529,0.157783,0.017881,0.7434,1.0,False,0.9623,1.2676,0.0,0.0,21.1001,25.8522,flowering,0.3011,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,188.0
2022-07-08,27.75,15.75,985.2,910.7,0.905599,3.177196,189.38,450.91,56.84,14.75,210.18,42.61,179.18,91.94,17.74,88.84,630.49,4.7651,2.6894,0.0,0.154117,0.254,0.2936,3.85,59.39,8.62,9.85,8.9,1.8,1.07,43.9,69,GroIMP_3D,3.631082,0.875,0.017276,0.15886,0.017648,0.7062,1.0,False,0.9709,1.2835,0.0,0.0,24.6835,29.3246,flowering,0.319,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,189.0
2022-07-09,25.7,13.7,998.9,924.4,0.907382,3.202868,229.25,545.83,57.77,14.84,214.46,43.47,184.17,94.85,19.18,99.97,656.1,4.5993,2.9112,0.0,0.137617,0.24575,0.2903,3.89,60.23,8.68,9.92,9.0,1.8,1.12,43.9,70,GroIMP_3D,3.660421,0.875,0.017068,0.160143,0.017416,0.6691,1.0,False,0.9746,1.2974,0.0,0.0,25.6627,29.941,flowering,0.3345,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,190.0
2022-07-10,25.8,13.8,1012.7,938.2,0.907706,3.207587,269.88,642.58,58.69,14.92,218.28,44.24,188.82,97.63,20.48,111.31,680.76,4.4401,3.1314,0.0,0.271117,0.32,0.32,3.93,60.95,8.73,9.98,9.1,1.8,1.18,43.8,71,GroIMP_3D,3.665814,0.875,0.016794,0.160379,0.017093,0.632,1.0,False,0.9743,1.3113,0.0,0.0,24.7187,28.5822,flowering,0.3502,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,191.0
2022-07-11,23.85,11.85,1024.5,950.0,0.930569,3.590767,309.08,735.9,59.46,14.99,221.18,44.81,192.85,100.14,21.59,122.25,702.82,4.2878,3.3475,0.0,0.254617,0.31175,0.3167,3.97,61.47,8.77,10.02,9.2,1.8,1.22,43.8,72,GroIMP_3D,4.103733,0.875,0.018554,0.179538,0.0188,0.9511,1.0,False,0.9608,1.3233,0.0,0.0,22.1993,26.2377,flowering,0.3637,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,192.0
2022-07-12,25.05,13.05,1037.6,963.1,0.936372,3.973124,341.44,812.95,60.29,15.06,222.93,45.16,195.85,102.06,22.34,131.27,719.62,4.1412,3.5606,0.0,0.238117,0.3035,0.3134,4.0,61.66,8.78,10.03,9.3,1.8,1.27,43.7,73,GroIMP_3D,4.237998,0.9375,0.019011,0.198656,0.019161,0.914,1.0,False,0.9452,1.3365,0.0,0.0,17.0594,20.7035,flowering,0.3785,False,False,0.0,12.2561,False,0.0,False,0.0,False,0.0,False,193.0
2022-07-13,25.15,13.15,1050.7,976.2,0.929875,4.08842,392.14,933.68,61.11,15.13,211.08,44.11,200.16,104.94,21.32,145.4,727.01,4.0,3.7706,0.0,0.222083,0.295483,0.310193,4.04,58.13,8.52,9.74,9.3,1.8,1.32,43.7,74,GroIMP_3D,4.08842,1.0,0.019369,0.204421,0.01951,0.8769,1.0,False,0.9609,1.3497,0.0,0.0,25.3973,29.4544,flowering,0.3935,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,True,194.0
2022-07-14,24.95,12.95,1063.7,989.2,0.930798,4.108805,425.46,1012.99,61.89,15.19,211.65,44.21,202.81,106.73,21.96,154.66,742.02,3.8636,3.9769,0.0,0.205583,0.287233,0.306893,4.07,58.05,8.52,9.73,9.4,1.8,1.37,43.6,75,GroIMP_3D,4.108805,1.0,0.019413,0.20544,0.019465,0.8408,1.0,False,0.9229,1.3628,0.0,0.0,16.076,20.1893,flowering,0.4082,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,195.0
2022-07-15,23.1,11.1,1074.8,1000.3,0.923342,3.951389,469.22,1117.18,62.55,15.24,204.53,44.4,206.13,109.02,22.82,166.83,753.73,3.7328,4.1775,0.0,0.189083,0.278983,0.303593,4.1,55.91,8.36,9.55,9.4,1.8,1.41,43.6,76,GroIMP_3D,3.951389,1.0,0.019319,0.197569,0.019415,0.8037,1.0,False,0.9387,1.374,0.0,0.0,20.7849,24.9273,flowering,0.4208,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,196.0
2022-07-16,24.3,12.3,1087.1,1012.6,0.917717,3.842454,504.88,1202.1,63.26,15.29,199.92,44.49,208.67,110.8,23.4,176.73,764.02,3.6063,4.3736,0.0,0.172583,0.270733,0.300293,4.14,54.47,8.25,9.43,9.5,1.8,1.46,43.5,77,GroIMP_3D,3.842454,1.0,0.01922,0.192123,0.019273,0.7665,1.0,False,0.9261,1.3865,0.0,0.0,16.4207,20.1057,flowering,0.4348,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,197.0
2022-07-17,25.35,13.35,1100.4,1025.9,0.916628,3.822217,554.37,1319.93,64.01,15.35,200.86,44.66,212.05,113.2,24.26,190.5,785.53,3.4835,4.5659,0.0,0.156083,0.262483,0.296993,4.17,54.54,8.26,9.44,9.5,1.9,1.51,43.5,78,GroIMP_3D,3.822217,1.0,0.019029,0.191111,0.019119,0.7294,1.0,False,0.9376,1.3999,0.0,0.0,22.4898,26.539,flowering,0.4499,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,198.0
2022-07-18,26.35,14.35,1114.8,1040.3,0.915898,3.808805,609.03,1450.08,64.79,15.4,201.81,44.83,215.57,115.76,22.64,205.7,806.32,3.3634,4.7549,0.0,0.139583,0.254233,0.293693,4.21,54.61,8.26,9.44,9.6,1.9,1.57,43.5,79,GroIMP_3D,3.808805,1.0,0.018873,0.19044,0.018962,0.6923,1.0,False,0.9315,1.4144,0.0,0.0,24.3287,28.812,flowering,0.4662,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,199.0
2022-07-19,27.8,15.8,1130.6,1056.1,0.91512,3.794633,671.36,1598.48,65.62,15.45,202.84,45.02,219.38,118.58,22.85,223.01,831.69,3.2451,4.9413,0.0,0.123083,0.245983,0.290393,4.25,54.7,8.27,9.45,9.7,1.9,1.63,43.4,80,GroIMP_3D,3.794633,1.0,0.018707,0.189732,0.018803,0.6552,1.0,False,0.9273,1.4304,0.0,0.0,27.1969,32.1515,flowering,0.4842,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,200.0
2022-07-20,23.15,11.15,1141.7,1067.2,0.912387,3.745882,731.07,1740.63,66.19,15.48,203.61,45.16,222.82,121.18,23.73,239.55,856.05,3.1309,5.1209,0.0,0.256583,0.32,0.32,4.27,54.79,8.28,9.46,9.7,1.9,1.67,43.4,81,GroIMP_3D,3.745882,1.0,0.018397,0.187294,0.018467,0.618,1.0,False,0.9098,1.4417,0.0,0.0,25.4372,31.1018,flowering,0.4969,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,201.0
2022-07-21,25.4,13.4,1155.1,1080.6,0.933189,4.162893,781.36,1860.37,66.85,15.52,203.09,45.01,225.52,123.28,24.34,253.46,874.7,3.0192,5.2955,0.0,0.240083,0.31175,0.3167,4.31,54.51,8.25,9.43,9.7,1.9,1.72,43.4,82,GroIMP_3D,4.162893,1.0,0.020497,0.208145,0.020445,0.9366,1.0,False,0.9123,1.4552,0.0,0.0,20.8233,25.0533,flowering,0.5121,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,202.0
2022-07-22,26.7,14.7,1169.8,1095.3,0.926876,4.023997,842.18,2005.2,67.55,15.56,198.03,44.91,228.63,125.73,22.56,270.29,890.15,2.9092,5.4655,0.0,0.223583,0.3035,0.3134,4.34,53.02,8.14,9.3,9.8,1.9,1.78,43.3,83,GroIMP_3D,4.023997,1.0,0.020321,0.2012,0.020293,0.8995,1.0,False,0.9074,1.47,0.0,0.0,24.8045,29.8613,flowering,0.5288,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,203.0
2022-07-23,29.05,17.05,1186.9,1112.4,0.925162,3.988351,911.13,2169.37,68.33,15.6,197.8,44.82,231.94,128.42,21.04,289.35,913.38,2.7997,5.6317,0.0,0.207083,0.29525,0.3101,4.38,52.82,8.13,9.29,9.8,1.9,1.84,43.3,84,GroIMP_3D,3.988351,1.0,0.020163,0.199418,0.020141,0.8623,1.0,False,0.902,1.4873,0.0,0.0,27.6139,33.2543,flowering,0.5482,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,204.0
2022-07-24,29.8,17.8,1204.7,1130.2,0.923461,3.953769,978.58,2329.96,69.11,15.64,197.37,44.69,234.98,130.95,19.6,307.93,935.52,2.6901,5.7937,0.0,0.190583,0.287,0.3068,4.42,52.57,8.11,9.26,9.8,1.9,1.91,43.3,85,GroIMP_3D,3.953769,1.0,0.020033,0.197688,0.019988,0.8252,1.0,False,0.8787,1.5052,0.0,0.0,26.4052,33.2443,flowering,0.5684,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,205.0
2022-07-25,31.4,15.48,1220.2,1145.7,0.921179,3.90858,1039.51,2475.03,69.76,15.67,196.77,44.53,237.59,133.17,18.17,324.64,954.87,2.5818,5.9496,0.0,0.174083,0.27875,0.3035,4.45,52.31,8.09,9.24,9.9,1.9,1.97,43.2,86,GroIMP_3D,3.90858,1.0,0.019864,0.195429,0.019804,0.7881,1.0,False,0.8573,1.5209,0.0,0.0,23.4443,30.8506,flowering,0.586,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,206.0
2022-07-26,30.45,17.19,1237.4,1162.9,0.917946,3.846736,1083.16,2578.95,70.44,15.71,195.81,44.29,239.37,134.72,16.62,336.47,967.28,2.4736,6.0995,0.0,0.157583,0.2705,0.3002,4.49,51.95,8.06,9.21,9.9,1.9,2.03,43.2,87,GroIMP_3D,3.846736,1.0,0.019645,0.192337,0.01955,0.751,1.0,False,0.8036,1.5382,0.0,0.0,16.4236,24.8978,flowering,0.6055,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,207.0
2022-07-27,32.05,14.31,1251.7,1177.2,0.914221,3.778437,1136.89,2706.88,70.99,15.73,195.02,44.09,241.51,136.61,15.34,351.07,983.64,2.3671,6.2419,0.0,0.141083,0.26225,0.2969,4.51,51.66,8.04,9.18,9.9,1.9,2.09,43.2,88,GroIMP_3D,3.778437,1.0,0.019375,0.188922,0.019296,0.7138,1.0,False,0.8271,1.5527,0.0,0.0,20.4132,28.4724,flowering,0.6218,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,208.0
2022-07-28,29.45,17.45,1269.1,1194.6,0.910534,3.713684,1174.41,2796.23,71.63,15.76,193.93,43.83,242.92,137.88,13.98,361.09,993.63,2.2606,6.3771,0.0,0.124583,0.254,0.2936,4.55,51.28,8.01,9.15,10.0,1.9,2.16,43.2,89,GroIMP_3D,3.713684,1.0,0.01915,0.185684,0.019043,0.6767,1.0,False,0.7671,1.5703,0.0,0.0,13.8976,23.0791,flowering,0.6416,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,209.0
2022-07-29,28.5,16.5,1285.6,1211.1,0.905694,3.632632,1235.35,2941.3,72.2,15.78,193.24,43.65,245.19,139.99,13.98,377.62,1013.67,2.1545,6.5045,0.0,0.12,0.24575,0.2903,4.58,51.03,7.99,9.13,10.0,1.9,2.22,43.2,90,GroIMP_3D,3.632632,1.0,0.018798,0.181632,0.018732,0.6396,1.0,False,0.8326,1.587,0.0,0.0,23.2133,30.9755,flowering,0.6604,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,210.0
2022-07-30,25.55,13.55,1299.2,1224.7,0.901126,3.559857,1289.5,3070.24,72.65,15.8,192.44,43.45,247.12,141.82,14.34,392.22,1031.4,2.0502,6.6233,0.0,0.236833,0.32,0.32,4.6,50.76,7.97,9.1,10.0,1.9,2.27,43.2,91,GroIMP_3D,3.559857,1.0,0.018498,0.177993,0.018422,0.6144,1.0,False,0.8211,1.6007,0.0,0.0,20.4557,27.8813,flowering,0.6758,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,211.0
2022-07-31,22.2,10.2,1309.4,1234.9,0.920728,3.899798,1339.0,3188.08,72.98,15.81,191.58,43.23,248.81,143.46,14.61,405.5,1047.2,1.9492,6.7332,0.0,0.261633,0.32,0.32,4.62,50.5,7.94,9.08,10.0,1.9,2.31,43.1,92,GroIMP_3D,3.899798,1.0,0.020356,0.19499,0.020265,0.9168,1.0,False,0.8261,1.611,0.0,0.0,18.5492,24.7132,flowering,0.6874,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,212.0
2022-08-01,21.7,9.7,1319.1,1244.6,0.919838,3.882628,1376.16,3276.57,73.28,15.82,190.54,42.99,250.0,144.65,14.7,415.32,1058.19,1.8516,6.8345,0.0,0.245133,0.31175,0.3167,4.63,50.19,7.92,9.05,10.0,1.9,2.35,43.1,93,GroIMP_3D,3.882628,1.0,0.020377,0.194131,0.020266,0.9416,1.0,False,0.8146,1.6208,0.0,0.0,13.5856,18.5516,flowering,0.6984,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,213.0
2022-08-02,23.45,11.45,1330.5,1256.0,0.916177,3.813917,1413.59,3365.69,73.62,15.83,189.5,42.74,251.14,145.83,14.77,425.19,1069.17,1.7562,6.9275,0.0,0.228633,0.3035,0.3134,4.65,49.88,7.9,9.02,10.0,1.9,2.39,43.1,94,GroIMP_3D,3.813917,1.0,0.020126,0.190696,0.020016,0.9045,1.0,False,0.8139,1.6323,0.0,0.0,13.6611,18.5115,flowering,0.7114,False,False,0.0,12.2561,False,0.0,False,0.0,True,13.376,False,214.0
